month,carrier,airport,arr_flights,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled
6,AA,EWR,792.0,95.11,12.16,83.22,2.32,93.2,Yes
6,AA,EYW,192.0,20.41,3.25,18.3,0.0,13.04,Yes
6,AA,FAT,129.0,18.29,0.92,8.18,0.0,8.61,Yes
6,AA,FCA,66.0,8.02,0.0,19.17,0.0,8.81,No
6,AA,FLL,502.0,57.86,7.98,32.65,1.53,46.97,Yes
6,AA,GEG,60.0,12.28,0.49,2.23,0.0,7.99,Yes
6,AA,GRR,116.0,19.09,2.54,4.38,0.0,19.98,Yes
6,AA,GSO,28.0,1.79,1.02,0.11,0.18,7.89,No
6,AA,GSP,56.0,8.21,0.0,2.86,0.0,4.93,Yes
6,AA,HNL,210.0,26.99,0.75,7.65,0.0,11.61,No
6,AA,IAD,123.0,19.66,2.43,4.7,0.29,14.9,Yes
6,AA,IAH,538.0,77.92,13.4,33.01,0.0,65.68,Yes
6,AA,ICT,113.0,15.92,0.97,7.0,0.0,19.12,Yes
6,AA,ILM,94.0,15.45,2.64,5.16,0.98,8.77,Yes
6,AA,IND,378.0,52.69,1.91,27.37,0.57,51.47,Yes
6,AA,JAC,6.0,0.0,0.0,0.0,0.0,0.0,No
6,AA,JAX,376.0,61.16,6.15,18.53,1.13,56.03,Yes
6,AA,JFK,1339.0,136.45,21.07,105.0,0.75,105.72,Yes
6,AA,KOA,88.0,7.03,0.0,8.26,0.0,4.71,No
6,AA,LAS,1163.0,134.2,13.67,65.39,2.0,147.74,Yes
6,AA,LAX,2557.0,308.54,27.56,212.41,4.11,238.38,Yes
6,AA,LBB,2.0,0.0,0.97,0.03,0.0,0.0,No
6,AA,LGA,1847.0,175.83,17.5,167.67,1.64,190.36,Yes
6,AA,LIH,88.0,3.71,0.0,5.34,0.79,4.16,No
6,AA,LIT,61.0,15.34,0.76,1.64,0.0,11.25,Yes
6,AA,MCI,442.0,65.95,8.6,18.66,0.0,67.79,Yes
6,AA,MCO,1445.0,173.61,31.75,151.54,1.13,151.97,Yes
6,AA,MDT,58.0,6.16,0.11,3.67,0.0,8.06,Yes
6,AA,MEM,350.0,52.71,7.06,13.77,0.0,49.47,Yes
6,AA,MFE,116.0,19.64,0.57,1.56,0.0,17.22,Yes
6,AA,MHT,56.0,6.22,1.61,2.48,0.0,5.69,Yes
6,AA,MIA,4451.0,435.3,70.05,458.55,1.75,389.35,Yes
6,AA,MKE,173.0,31.18,2.02,4.54,0.0,28.26,Yes
6,AA,MSN,118.0,13.59,1.49,3.22,0.0,24.71,Yes
6,AA,MSO,30.0,2.17,0.0,0.78,0.0,3.05,No
6,AA,MSP,323.0,48.92,4.84,10.21,1.0,65.04,Yes
6,AA,MSY,541.0,75.0,6.5,31.97,1.2,83.32,Yes
6,AA,MTJ,28.0,3.33,0.0,0.67,0.0,0.0,No
6,AA,MYR,156.0,25.68,0.95,9.99,0.0,24.38,Yes
6,AA,OGG,176.0,20.11,0.0,7.48,0.74,3.66,No
6,AA,OKC,149.0,18.54,4.25,6.56,0.0,21.65,Yes
6,AA,OMA,207.0,20.95,3.97,6.13,0.28,39.68,Yes
6,AA,ONT,214.0,29.87,2.47,5.37,0.37,43.93,Yes
6,AA,ORD,4635.0,337.14,51.46,231.66,1.66,466.09,Yes
6,AA,ORF,178.0,18.07,1.89,8.38,0.0,34.65,Yes
6,AA,PBI,338.0,42.57,7.74,34.24,0.04,44.4,Yes
6,AA,PDX,270.0,41.46,3.83,19.04,0.0,35.67,Yes
6,AA,PHL,3026.0,288.36,42.18,158.42,0.21,327.83,Yes
6,AA,PHX,3711.0,350.0,28.99,164.13,1.57,344.3,Yes
6,AA,PIT,428.0,69.32,7.15,17.21,0.0,49.32,Yes
6,AA,PNS,135.0,26.73,1.6,7.92,0.0,21.75,Yes
6,AA,PSP,62.0,5.28,2.08,3.52,0.0,8.12,No
6,AA,PVD,163.0,19.23,1.87,4.89,0.58,19.43,Yes
6,AA,PWM,156.0,18.37,0.74,13.69,0.0,20.2,Yes
6,AA,RAP,28.0,2.17,0.0,2.89,0.0,0.95,Yes
6,AA,RDU,835.0,102.91,15.7,35.6,0.0,95.78,Yes
6,AA,RIC,292.0,44.49,5.1,13.36,0.12,45.93,Yes
6,AA,RNO,178.0,12.89,1.89,8.37,0.0,24.85,Yes
6,AA,ROC,63.0,9.85,0.07,4.4,0.0,5.68,Yes
6,AA,RSW,417.0,47.53,5.83,26.74,0.13,40.77,Yes
6,AA,SAN,681.0,93.08,6.61,48.22,0.2,77.89,Yes
6,AA,SAT,533.0,75.21,7.28,23.49,0.46,71.55,Yes
6,AA,SAV,134.0,21.42,1.42,1.42,0.0,13.74,Yes
6,AA,SBA,116.0,7.06,0.0,5.75,0.0,14.19,Yes
6,AA,SDF,84.0,12.71,2.44,6.0,0.0,9.86,Yes
6,AA,SEA,476.0,79.45,7.31,40.13,0.0,47.11,Yes
6,AA,SFO,795.0,107.78,13.95,87.93,0.32,75.02,Yes
6,AA,SJC,122.0,15.17,1.26,2.15,0.0,9.42,Yes
6,AA,SJU,402.0,65.29,7.53,16.6,0.17,36.41,Yes
6,AA,SLC,270.0,42.29,2.0,9.0,0.56,37.14,Yes
6,AA,SMF,217.0,41.88,1.24,15.92,0.0,32.95,Yes
6,AA,SNA,532.0,71.75,4.74,36.06,0.02,45.42,Yes
6,AA,SRQ,145.0,23.08,1.03,10.06,0.0,16.83,Yes
6,AA,STL,573.0,83.81,9.32,31.44,0.44,81.0,Yes
6,AA,STT,186.0,13.01,2.42,12.45,0.0,8.11,Yes
6,AA,STX,64.0,7.74,5.56,1.2,0.0,5.5,Yes
6,AA,SYR,139.0,22.84,2.32,5.2,0.0,23.65,Yes
6,AA,TPA,993.0,117.94,21.81,81.65,0.51,113.1,Yes
6,AA,TUL,204.0,32.46,1.99,2.84,0.0,32.72,Yes
6,AA,TUS,244.0,34.86,1.69,6.24,0.0,29.21,Yes
6,AA,TYS,25.0,4.29,0.0,0.05,0.0,4.66,Yes
6,AA,VPS,163.0,13.66,2.69,3.68,0.0,10.97,Yes
6,AA,XNA,7.0,2.47,0.0,0.53,0.0,0.0,No
6,AS,ABQ,47.0,2.16,0.0,4.14,0.0,2.7,No
6,AS,ADK,9.0,0.0,0.0,0.0,0.0,0.0,No
6,AS,ADQ,101.0,2.46,0.0,0.98,0.0,2.56,Yes
6,AS,AKN,48.0,2.96,1.0,2.04,0.0,1.0,No
6,AS,ANC,1378.0,90.91,2.55,50.04,9.41,70.09,Yes
6,AS,ATL,77.0,3.32,0.0,3.98,0.0,3.69,Yes
6,AS,AUS,211.0,18.77,0.46,27.94,0.0,8.83,No
6,AS,BET,60.0,2.48,0.0,1.55,0.0,0.97,No
6,AS,BNA,60.0,2.34,0.0,2.24,0.0,1.43,No
6,AS,BOI,74.0,5.57,0.0,5.9,0.0,4.53,No
6,AS,BOS,194.0,18.01,4.94,22.05,0.0,1.0,Yes
6,AS,BRW,30.0,1.28,1.0,1.89,0.0,1.83,Yes
6,AS,BUR,151.0,5.32,0.0,5.82,0.0,8.86,No
6,AS,BWI,45.0,3.0,0.0,3.0,0.0,0.0,Yes
6,AS,BZN,60.0,5.55,0.0,6.45,0.0,1.0,No
6,AS,CDV,60.0,1.99,0.0,1.25,0.0,1.76,Yes
6,AS,CHS,30.0,0.0,0.0,0.0,0.0,0.0,Yes
6,AS,CLE,15.0,1.0,0.0,0.86,0.0,2.14,Yes
6,AS,CMH,30.0,2.13,0.0,2.06,0.0,0.81,No
6,AS,CVG,30.0,0.48,0.0,3.07,0.0,1.45,No
6,AS,DAL,52.0,7.04,0.0,5.55,0.0,1.41,No
6,AS,DCA,150.0,16.0,1.0,12.51,0.0,7.49,Yes
6,AS,DEN,173.0,8.62,0.0,11.24,0.0,4.14,Yes
6,AS,DFW,164.0,12.1,0.0,13.05,0.0,8.85,Yes
6,AS,DLG,29.0,3.8,0.0,1.73,0.0,0.47,No
6,AS,DTW,60.0,4.28,0.0,1.72,0.0,2.0,Yes
6,AS,ELP,30.0,0.77,0.0,1.71,0.0,1.52,No
6,AS,EWR,328.0,20.2,4.93,59.37,0.0,6.5,Yes
6,AS,FAI,266.0,22.06,0.0,14.31,0.0,11.63,Yes
6,AS,FAT,30.0,2.0,0.0,0.74,0.0,0.26,No
6,AS,FLL,30.0,2.59,1.0,5.41,0.0,0.0,No
6,AS,GEG,191.0,14.89,0.0,10.31,0.0,20.79,No
6,AS,GST,30.0,0.0,0.0,0.13,0.0,0.88,Yes
6,AS,HNL,239.0,19.07,0.95,20.78,0.0,7.2,Yes
6,AS,IAD,116.0,11.63,0.67,9.7,0.0,2.0,No
6,AS,IAH,60.0,6.44,0.0,4.73,0.0,0.83,Yes
6,AS,IND,45.0,1.87,0.0,1.42,0.0,4.71,No
6,AS,JAC,1.0,0.0,0.0,0.0,0.0,0.0,No
6,AS,JFK,359.0,20.32,1.85,31.48,0.22,13.14,Yes
6,AS,JNU,450.0,23.28,0.43,21.26,1.0,18.03,Yes
6,AS,KOA,150.0,9.7,0.0,32.64,0.0,6.66,No
6,AS,KTN,224.0,13.88,2.0,9.9,0.0,8.22,Yes
6,AS,LAS,415.0,30.9,0.0,26.13,0.0,27.96,Yes
6,AS,LAX,726.0,51.16,1.83,75.25,0.0,48.76,Yes
6,AS,LIH,120.0,7.59,0.0,6.62,0.0,2.79,Yes
6,AS,MCI,60.0,2.88,0.0,2.13,0.0,0.0,No
6,AS,MCO,180.0,16.73,1.0,34.67,0.0,4.59,Yes
6,AS,MIA,15.0,0.0,0.0,3.0,0.0,0.0,No
6,AS,MKE,30.0,0.35,0.0,0.76,0.0,3.89,No
6,AS,MSP,81.0,5.29,0.0,1.06,0.0,2.65,Yes
6,AS,MSY,30.0,0.89,0.0,3.18,0.0,0.92,No
6,AS,OAK,42.0,1.84,0.0,0.87,0.0,2.29,No
6,AS,OGG,239.0,23.07,0.0,28.44,0.0,2.5,No
6,AS,OKC,30.0,3.0,0.0,2.0,0.0,0.0,No
6,AS,OMA,30.0,1.0,0.0,0.0,0.0,1.0,Yes
6,AS,OME,59.0,1.57,0.0,2.63,0.0,1.8,No
6,AS,ONT,99.0,4.42,0.0,5.2,0.0,6.39,Yes
6,AS,ORD,260.0,20.85,0.0,23.92,0.0,5.24,Yes
6,AS,OTZ,60.0,0.98,0.0,3.02,0.0,1.0,Yes
6,AS,PAE,33.0,0.15,0.0,1.17,0.0,3.68,No
6,AS,PDX,1197.0,61.78,3.45,74.44,0.0,86.32,Yes
6,AS,PHL,60.0,2.42,0.94,1.64,0.0,3.0,No
6,AS,PHX,293.0,24.19,0.0,22.86,0.97,8.98,No
6,AS,PIT,45.0,3.19,0.0,2.85,0.0,1.96,Yes
6,AS,PSG,60.0,2.39,0.0,2.2,0.0,5.4,No
6,AS,PSP,17.0,0.0,0.0,1.0,0.0,0.0,No
6,AS,RDU,60.0,2.0,0.0,1.11,0.0,2.89,No
6,AS,RNO,60.0,2.75,0.0,2.3,0.0,4.95,No
6,AS,RSW,8.0,0.0,2.0,2.0,0.0,0.0,No
6,AS,SAN,705.0,39.61,3.05,61.44,1.0,69.91,Yes
6,AS,SAT,30.0,1.32,0.0,4.37,0.0,4.31,No
6,AS,SEA,5801.0,316.81,26.17,464.87,7.59,353.55,Yes
6,AS,SFO,1041.0,44.84,4.75,170.12,1.21,92.08,Yes
6,AS,SIT,150.0,10.44,0.0,5.34,0.0,12.22,Yes
6,AS,SJC,250.0,15.66,0.0,7.05,1.27,19.03,Yes
6,AS,SLC,78.0,6.85,0.0,8.34,0.0,2.81,No
6,AS,SMF,123.0,6.91,0.0,8.45,0.0,4.64,Yes
6,AS,SNA,307.0,17.1,0.99,18.0,0.0,8.91,Yes
6,AS,STL,43.0,0.81,0.0,1.46,0.0,0.73,No
